"s","birthDate"
"http://dbpedia.org/resource/Walter_Lewis_Baily,_Jr.",1930-07-05
"http://dbpedia.org/resource/Stephen_Smale",1930-07-15
"http://dbpedia.org/resource/Shreeram_Shankar_Abhyankar",1930-07-22
"http://dbpedia.org/resource/Donald_J._Newman",1930-07-27
"http://dbpedia.org/resource/Jacques_Tits",1930-08-12
"http://dbpedia.org/resource/Anatoliy_Skorokhod",1930-09-10
"http://dbpedia.org/resource/Vera_T._Sós",1930-09-11
"http://dbpedia.org/resource/Richard_Montague",1930-09-20
"http://dbpedia.org/resource/Michael_D._Morley",1930-09-29
"http://dbpedia.org/resource/Padam_Chand_Jain",1930-09-30
"http://dbpedia.org/resource/Emilio_Gagliardo",1930-10-05
"http://dbpedia.org/resource/Ian_R._Porteous",1930-10-09
"http://dbpedia.org/resource/Lawrence_Paul_Horwitz",1930-10-14
"http://dbpedia.org/resource/Walter_Feit",1930-10-26
"http://dbpedia.org/resource/Gustave_Solomon",1930-10-27
"http://dbpedia.org/resource/Frank_Adams",1930-11-05
"http://dbpedia.org/resource/Norman_Johnson_(mathematician)",1930-11-12
"http://dbpedia.org/resource/Vladimir_Andreyevich_Uspensky",1930-11-27
"http://dbpedia.org/resource/James_H._Bramble",1930-12-01
"http://dbpedia.org/resource/Georges_Matheron",1930-12-02
"http://dbpedia.org/resource/Tomio_Kubota",1930-12-06
"http://dbpedia.org/resource/Shoshana_Kamin",1930-12-24
"http://dbpedia.org/resource/Václav_E._Beneš",1931-01-01
"http://dbpedia.org/resource/Elias_M._Stein",1931-01-13
"http://dbpedia.org/resource/Lars_Hörmander",1931-01-24
"http://dbpedia.org/resource/Igor_Kluvánek",1931-01-27
"http://dbpedia.org/resource/Stål_Aanderaa",1931-02-01
"http://dbpedia.org/resource/Kathryn_Strutynski",1931-02-05
"http://dbpedia.org/resource/John_Milnor",1931-02-20
"http://dbpedia.org/resource/Leonard_Gross",1931-02-24
"http://dbpedia.org/resource/Bernard_Morin",1931-03-03
"http://dbpedia.org/resource/Philip_Saffman",1931-03-19
"http://dbpedia.org/resource/Surindar_Kumar_Trehan",1931-04-04
"http://dbpedia.org/resource/Heisuke_Hironaka",1931-04-09
"http://dbpedia.org/resource/Felix_Berezin",1931-04-25
"http://dbpedia.org/resource/Dagmar_R._Henney",1931-05-06
"http://dbpedia.org/resource/Stanisław_Knapowski",1931-05-19
"http://dbpedia.org/resource/Czesław_Olech",1931-05-22
"http://dbpedia.org/resource/Herbert_Wilf",1931-06-13
"http://dbpedia.org/resource/Anatoli_Georgievich_Vitushkin",1931-06-25
"http://dbpedia.org/resource/Petru_Soltan",1931-06-29
"http://dbpedia.org/resource/Pyotr_Ufimtsev",1931-07-08
"http://dbpedia.org/resource/Valentina_Borok",1931-07-09
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08
"http://dbpedia.org/resource/Richard_L._Bishop",1931-08-12
"http://dbpedia.org/resource/Stan_Franklin",1931-08-14
"http://dbpedia.org/resource/Michael_O._Rabin",1931-09-01
"http://dbpedia.org/resource/Margaret_Tyzack",1931-09-09
"http://dbpedia.org/resource/Bryan_John_Birch",1931-09-25
"http://dbpedia.org/resource/Peter_Wynn_(mathematician)",1931-10-01
"http://dbpedia.org/resource/Jan_Terlouw",1931-11-15
"http://dbpedia.org/resource/Barbara_McMartin",1931-11-18
"http://dbpedia.org/resource/Harry_Kesten",1931-11-19
"http://dbpedia.org/resource/Mark_Mahowald",1931-12-01
"http://dbpedia.org/resource/Basil_Gordon",1931-12-23
"http://dbpedia.org/resource/Stanisław_Trybuła",1932-01-02
"http://dbpedia.org/resource/Shoshichi_Kobayashi",1932-01-04
"http://dbpedia.org/resource/Dionigi_Galletto",1932-01-26
"http://dbpedia.org/resource/Norman_Shapiro",1932-01-28
"http://dbpedia.org/resource/Tatyana_Velikanova",1932-02-03
"http://dbpedia.org/resource/Blagovest_Sendov",1932-02-08
"http://dbpedia.org/resource/Vivienne_Malone-Mayes",1932-02-10
"http://dbpedia.org/resource/Jean-Paul_Benzécri",1932-02-28
"http://dbpedia.org/resource/C._S._Seshadri",1932-02-29
"http://dbpedia.org/resource/Myhailo_Yadrenko",1932-04-16
"http://dbpedia.org/resource/Denis_Higgs",1932-05-06
"http://dbpedia.org/resource/Solomon_W._Golomb",1932-05-30
"http://dbpedia.org/resource/Daihachiro_Sato",1932-06-01
"http://dbpedia.org/resource/Oleg_Lupanov",1932-06-02
"http://dbpedia.org/resource/M._S._Narasimhan",1932-06-07
"http://dbpedia.org/resource/Pierre_Cartier_(mathematician)",1932-06-10
"http://dbpedia.org/resource/Stanisław_Świerczkowski",1932-07-16
"http://dbpedia.org/resource/Huzihiro_Araki",1932-07-28
"http://dbpedia.org/resource/Andrzej_Ehrenfeucht",1932-08-08
"http://dbpedia.org/resource/Nguyen_Dinh_Ngoc",1932-08-13
"http://dbpedia.org/resource/Louis_de_Branges_de_Bourcia",1932-08-21
"http://dbpedia.org/resource/Glen_Bredon",1932-08-24
"http://dbpedia.org/resource/J._H._van_Lint",1932-09-01
"http://dbpedia.org/resource/Mizan_Rahman",1932-09-16
"http://dbpedia.org/resource/Harold_Widom",1932-09-23
"http://dbpedia.org/resource/Hyman_Bass",1932-10-05
"http://dbpedia.org/resource/Kenneth_Appel",1932-10-08
"http://dbpedia.org/resource/John_G._Thompson",1932-10-13
"http://dbpedia.org/resource/Anadi_Sankar_Gupta",1932-11-01
"http://dbpedia.org/resource/Andrew_M._Bruckner",1932-12-17
"http://dbpedia.org/resource/Crispin_Nash-Williams",1932-12-19
"http://dbpedia.org/resource/Marvin_Knopp",1933-01-04
"http://dbpedia.org/resource/Donald_Sarason",1933-01-26
"http://dbpedia.org/resource/Gérard_Vergnaud",1933-02-08
"http://dbpedia.org/resource/Clifford_Nelson_Fyle",1933-03-29
"http://dbpedia.org/resource/Annie_Easley",1933-04-23
"http://dbpedia.org/resource/Patricia_Hiddleston",1933-05-09
"http://dbpedia.org/resource/Kedar_%22Bud%22_Pyatt",1933-05-20
"http://dbpedia.org/resource/G._S._Maddala",1933-05-21
"http://dbpedia.org/resource/Chen_Jingrun",1933-05-22
"http://dbpedia.org/resource/Richard_Askey",1933-06-04
"http://dbpedia.org/resource/William_Kahan",1933-06-05
"http://dbpedia.org/resource/Rozetta_Zhilina",1933-06-08
"http://dbpedia.org/resource/Morris_Hirsch",1933-06-28
"http://dbpedia.org/resource/Frederick_J._Almgren_Jr.",1933-07-03
"http://dbpedia.org/resource/Edward_Brandt_Jr.",1933-07-03
"http://dbpedia.org/resource/Stephen_Schanuel",1933-07-14
"http://dbpedia.org/resource/Ciprian_Foias",1933-07-20
"http://dbpedia.org/resource/Pierre_Gabriel",1933-08-01
"http://dbpedia.org/resource/Kanakanahalli_Ramachandra",1933-08-18
"http://dbpedia.org/resource/Albert_A._Mullin",1933-08-25
"http://dbpedia.org/resource/Taylor_Booth_(mathematician)",1933-09-22
"http://dbpedia.org/resource/Mary_Deconge",1933-10-03
"http://dbpedia.org/resource/Wolfgang_M._Schmidt",1933-10-03
"http://dbpedia.org/resource/Michel_Balinski",1933-10-06
"http://dbpedia.org/resource/Petr_Mandl",1933-11-05
"http://dbpedia.org/resource/Gerald_L._Alexanderson",1933-11-13
"http://dbpedia.org/resource/William_Browder_(mathematician)",1934-01-06
"http://dbpedia.org/resource/Tzeni_Karezi",1934-01-12
"http://dbpedia.org/resource/Lionel_March",1934-01-26
"http://dbpedia.org/resource/Yu-Chi_Ho",1934-03-01
"http://dbpedia.org/resource/James_Glimm",1934-03-24
"http://dbpedia.org/resource/Paul_Cohen",1934-04-02
"http://dbpedia.org/resource/Jack_Edmonds",1934-04-05
"http://dbpedia.org/resource/Srinivasacharya_Raghavan",1934-04-11
"http://dbpedia.org/resource/James_Wiegold",1934-04-15
"http://dbpedia.org/resource/Roy_Kerr",1934-05-16
"http://dbpedia.org/resource/Pan_Chengdong",1934-05-26
"http://dbpedia.org/resource/Nikolai_Sergeevich_Bakhvalov",1934-05-29
"http://dbpedia.org/resource/Arto_Salomaa",1934-06-06
"http://dbpedia.org/resource/Louis_Hodes",1934-06-19
"http://dbpedia.org/resource/Josef_Stoer",1934-06-21
"http://dbpedia.org/resource/Michael_Artin",1934-06-28
"http://dbpedia.org/resource/Richard_W._Cottle",1934-06-29
"http://dbpedia.org/resource/Bill_Parry_(mathematician)",1934-07-03
"http://dbpedia.org/resource/Donald_Samuel_Ornstein",1934-07-30
"http://dbpedia.org/resource/S.-Y._Kuroda",1934-08-01
"http://dbpedia.org/resource/Lesley_Sibner",1934-08-13
"http://dbpedia.org/resource/Paul-André_Meyer",1934-08-21
"http://dbpedia.org/resource/Albert_Shiryaev",1934-10-12
"http://dbpedia.org/resource/Dominique_Foata",1934-10-12
"http://dbpedia.org/resource/Jerzy_Browkin",1934-11-05
"http://dbpedia.org/resource/Albert_Marden",1934-11-18
"http://dbpedia.org/resource/Charles-Michel_Marle",1934-11-26
"http://dbpedia.org/resource/Gilbert_Strang",1934-11-27
"http://dbpedia.org/resource/Magdolna_Zimányi",1934-11-29
"http://dbpedia.org/resource/Arnold_Schönhage",1934-12-01
"http://dbpedia.org/resource/Iya_Abubakar",1934-12-13
"http://dbpedia.org/resource/Ronald_Brown_(mathematician)",1935-01-04
"http://dbpedia.org/resource/Yuri_Zhuravlyov_(mathematician)",1935-01-14
"http://dbpedia.org/resource/Ilan_Amit",1935-01-19
"http://dbpedia.org/resource/David_Outcalt",1935-01-30
"http://dbpedia.org/resource/Jean-Louis_Verdier",1935-02-02
"http://dbpedia.org/resource/Marina_von_Neumann_Whitman",1935-03-06
"http://dbpedia.org/resource/Frank_Matthews_Leslie",1935-03-08
"http://dbpedia.org/resource/K._S._S._Nambooripad",1935-04-06
"http://dbpedia.org/resource/David_G._Cantor",1935-04-12
"http://dbpedia.org/resource/Victor_Omololu_Olunloyo",1935-04-14
"http://dbpedia.org/resource/Jens_Erik_Fenstad",1935-04-15
"http://dbpedia.org/resource/Bhama_Srinivasan",1935-04-22
"http://dbpedia.org/resource/A._M._Mathai",1935-04-28
"http://dbpedia.org/resource/Petr_Vopěnka",1935-05-16
"http://dbpedia.org/resource/Louise_Hay_(mathematician)",1935-06-14
"http://dbpedia.org/resource/Charles_Sheffield",1935-06-25
"http://dbpedia.org/resource/Yevgeny_Dyakonov",1935-07-02
"http://dbpedia.org/resource/Francis_Bretherton",1935-07-06
"http://dbpedia.org/resource/Andrée_Ehresmann",1935-07-09
"http://dbpedia.org/resource/John_R._Stallings",1935-07-22
"http://dbpedia.org/resource/Igor_Simonenko",1935-08-16
"http://dbpedia.org/resource/Alexandra_Bellow",1935-08-30
"http://dbpedia.org/resource/Yakov_Sinai",1935-09-21
"http://dbpedia.org/resource/Adrien_Douady",1935-09-25
"http://dbpedia.org/resource/Hillel_Furstenberg",1935-09-29
"http://dbpedia.org/resource/Gloria_Conyers_Hewitt",1935-10-26
"http://dbpedia.org/resource/Ronald_Graham",1935-10-31
"http://dbpedia.org/resource/Jeremy_Stone",1935-11-23
"http://dbpedia.org/resource/Shinzo_Watanabe",1935-12-23
"http://dbpedia.org/resource/Rolando_Chuaqui",1935-12-30
"http://dbpedia.org/resource/Amnon_Pazy",1936-01-10
"http://dbpedia.org/resource/Kenneth_A._Ross",1936-01-21
"http://dbpedia.org/resource/Jean_Giraud_(mathematician)",1936-02-02
"http://dbpedia.org/resource/Peter_J._Freyd",1936-02-05
"http://dbpedia.org/resource/Mikhail_Zelikin",1936-02-11
"http://dbpedia.org/resource/Ietje_Paalman-de_Miranda",1936-02-20
"http://dbpedia.org/resource/Wolfgang_Rautenberg",1936-02-27
"http://dbpedia.org/resource/Dennis_Barden",1936-03-02
"http://dbpedia.org/resource/Robert_Liptser",1936-03-20
"http://dbpedia.org/resource/Thomas_W._Hungerford",1936-03-21
"http://dbpedia.org/resource/Michel_André_(mathematician)",1936-03-26
"http://dbpedia.org/resource/Ronald_Jensen",1936-04-01
"http://dbpedia.org/resource/Mehdi_Behzad",1936-04-22
"http://dbpedia.org/resource/Volker_Strassen",1936-04-29
"http://dbpedia.org/resource/Shashikumar_Chitre",1936-05-07
"http://dbpedia.org/resource/John_Mackintosh_Howie",1936-05-23
"http://dbpedia.org/resource/Werner_Hildenbrand",1936-05-25
"http://dbpedia.org/resource/Nina_Baym",1936-06-14
"http://dbpedia.org/resource/Paul_Monsky",1936-06-17
"http://dbpedia.org/resource/Michael_Alexander_(diplomat)",1936-06-19
"http://dbpedia.org/resource/Ralph_Abraham_(mathematician)",1936-07-04
"http://dbpedia.org/resource/John_E._Osborn_(mathematician)",1936-07-12
"http://dbpedia.org/resource/Norair_Arakelian",1936-07-17
"http://dbpedia.org/resource/Stan_Ackermans",1936-07-26
"http://dbpedia.org/resource/Michael_J._D._Powell",1936-07-29
"http://dbpedia.org/resource/Jacqueline_Feldman",1936-08-08
"http://dbpedia.org/resource/Graham_Allan",1936-08-13
"http://dbpedia.org/resource/Gary_Chartrand",1936-08-24
"http://dbpedia.org/resource/Dolores_Richard_Spikes",1936-08-24
"http://dbpedia.org/resource/Robert_Langlands",1936-10-06
"http://dbpedia.org/resource/Joseph_A._Wolf",1936-10-18
"http://dbpedia.org/resource/Joram_Lindenstrauss",1936-10-28
"http://dbpedia.org/resource/Calvin_C._Moore",1936-11-02
"http://dbpedia.org/resource/Algimantas_Adolfas_Jucys",1936-11-14
"http://dbpedia.org/resource/Rohit_Jivanlal_Parikh",1936-11-20
"http://dbpedia.org/resource/Shlomo_Sternberg",1936-11-20
"http://dbpedia.org/resource/Dmitri_Anosov",1936-11-30
"http://dbpedia.org/resource/André_Warusfel",1936-12-01
"http://dbpedia.org/resource/Howard_Jerome_Keisler",1936-12-03
"http://dbpedia.org/resource/Veniamin_Myasnikov",1936-12-04
"http://dbpedia.org/resource/Gregory_Eskin",1936-12-05
"http://dbpedia.org/resource/C._T._C._Wall",1936-12-14
"http://dbpedia.org/resource/Bernd_Fischer_(mathematician)",1936-12-18
"http://dbpedia.org/resource/Peter_L._Hammer",1936-12-23
"http://dbpedia.org/resource/Naum_Z._Shor",1937-01-01
"http://dbpedia.org/resource/Jang_Bahadur_Shukla",1937-01-03
"http://dbpedia.org/resource/Irwin_Kra",1937-01-05
"http://dbpedia.org/resource/Vladimir_Markovich_Entov",1937-01-08
"http://dbpedia.org/resource/James_Ax",1937-01-10
"http://dbpedia.org/resource/David_Hedgley",1937-01-21
"http://dbpedia.org/resource/Warren_Ewens",1937-01-23
"http://dbpedia.org/resource/Anatoly_Karatsuba",1937-01-31
"http://dbpedia.org/resource/William_Lawvere",1937-02-09
"http://dbpedia.org/resource/Yuri_Manin",1937-02-16
"http://dbpedia.org/resource/Michel_Demazure",1937-03-02
"http://dbpedia.org/resource/Péter_Kiss_(mathematician)",1937-03-05
"http://dbpedia.org/resource/John_Corcoran_(logician)",1937-03-08
"http://dbpedia.org/resource/Roland_Glowinski",1937-03-09
"http://dbpedia.org/resource/Andrzej_Schinzel",1937-04-05
"http://dbpedia.org/resource/Michael_Knowles_(actor)",1937-04-26
"http://dbpedia.org/resource/Olga_Bondareva",1937-04-27
"http://dbpedia.org/resource/David_Fowler_(mathematician)",1937-04-28
"http://dbpedia.org/resource/Veeravalli_S._Varadarajan",1937-05-18
"http://dbpedia.org/resource/Donald_A._Dawson",1937-06-04
"http://dbpedia.org/resource/David_Mumford",1937-06-11
"http://dbpedia.org/resource/Vladimir_Arnold",1937-06-12
"http://dbpedia.org/resource/John_Rhodes_(mathematician)",1937-07-16
"http://dbpedia.org/resource/S._Ramanan",1937-07-20
"http://dbpedia.org/resource/W._R._(Red)_Alford",1937-07-21
"http://dbpedia.org/resource/Jürgen_Neukirch",1937-07-24
"http://dbpedia.org/resource/Ernest_Vinberg",1937-07-26
"http://dbpedia.org/resource/Dieter_Rödding",1937-08-24
"http://dbpedia.org/resource/Raghavan_Narasimhan",1937-08-31
"http://dbpedia.org/resource/John_Newsome_Crossley",1937-09-28
"http://dbpedia.org/resource/Yuri_Petunin",1937-09-30
"http://dbpedia.org/resource/Sanford_L._Segal",1937-10-11
"http://dbpedia.org/resource/Victor_Borisov",1937-10-31
"http://dbpedia.org/resource/Erling_Størmer",1937-11-02
"http://dbpedia.org/resource/Carl_R._de_Boor",1937-12-03
"http://dbpedia.org/resource/Johannes_Boersma",1937-12-05
"http://dbpedia.org/resource/Maria_Adelaide_Sneider",1937-12-06
"http://dbpedia.org/resource/Vladimir_A._Zorich",1937-12-16
"http://dbpedia.org/resource/Bella_Subbotovskaya",1937-12-17
"http://dbpedia.org/resource/Janusz_Onyszkiewicz",1937-12-18
"http://dbpedia.org/resource/Barry_Mazur",1937-12-19
"http://dbpedia.org/resource/Robert_S._Doran",1937-12-21
"http://dbpedia.org/resource/Marc_Rieffel",1937-12-22
"http://dbpedia.org/resource/John_Horton_Conway",1937-12-26
"http://dbpedia.org/resource/Vladimir_Mazya",1937-12-31
"http://dbpedia.org/resource/Anatoly_Samoilenko",1938-01-02
"http://dbpedia.org/resource/Michèle_Raynaud",1938-01-09
"http://dbpedia.org/resource/Donald_Knuth",1938-01-10
"http://dbpedia.org/resource/George_Logemann",1938-01-31
"http://dbpedia.org/resource/Raphael_Høegh-Krohn",1938-02-10
"http://dbpedia.org/resource/Michael_Boardman",1938-02-13
"http://dbpedia.org/resource/W._B._R._Lickorish",1938-02-19
"http://dbpedia.org/resource/Isaak_Russman",1938-03-07
"http://dbpedia.org/resource/Michael_Rosen_(mathematician)",1938-03-07
"http://dbpedia.org/resource/Alexander_Arhangelskii",1938-03-13
"http://dbpedia.org/resource/Robin_Hartshorne",1938-03-15
"http://dbpedia.org/resource/Sergei_Novikov_(mathematician)",1938-03-20
"http://dbpedia.org/resource/Richard_A._Tapia",1938-03-25
"http://dbpedia.org/resource/Rangasami_L._Kashyap",1938-03-28
"http://dbpedia.org/resource/Leonid_Manevitch",1938-04-02
"http://dbpedia.org/resource/Mary_W._Gray",1938-04-08
"http://dbpedia.org/resource/Jim_Simons_(mathematician)",1938-04-25
"http://dbpedia.org/resource/Leonid_Plyushch",1938-04-26
"http://dbpedia.org/resource/Guillermo_Owen",1938-05-04
"http://dbpedia.org/resource/Detlef_Gromoll",1938-05-13
"http://dbpedia.org/resource/Joseph_Lipman",1938-06-15
"http://dbpedia.org/resource/Dietrich_Braess",1938-06-16
"http://dbpedia.org/resource/Michel_Raynaud",1938-06-16
"http://dbpedia.org/resource/Ellis_L._Johnson",1938-07-26
"http://dbpedia.org/resource/Michel_Sintzoff",1938-08-12
"http://dbpedia.org/resource/Andreas_Dress",1938-08-26
"http://dbpedia.org/resource/Judith_Q._Longyear",1938-09-20
"http://dbpedia.org/resource/Bernhard_Korte",1938-11-03
"http://dbpedia.org/resource/Max_Karoubi",1938-11-10
"http://dbpedia.org/resource/Neil_Robertson_(mathematician)",1938-11-30
"http://dbpedia.org/resource/Vadym_Adamyan",1938-12-02
"http://dbpedia.org/resource/Sally_Shlaer",1938-12-03
"http://dbpedia.org/resource/George_Andrews_(mathematician)",1938-12-04
"http://dbpedia.org/resource/Jon_Folkman",1938-12-08
"http://dbpedia.org/resource/Ronald_G._Douglas",1938-12-10
"http://dbpedia.org/resource/Stewart_Brand",1938-12-14
"http://dbpedia.org/resource/Robert_M._Solovay",1938-12-15
"http://dbpedia.org/resource/Frieder_Nake",1938-12-16
"http://dbpedia.org/resource/Lorraine_Foster",1938-12-25
"http://dbpedia.org/resource/Mary_Wheeler",1938-12-28
"http://dbpedia.org/resource/Howell_Peregrine",1938-12-30
"http://dbpedia.org/resource/Alan_Wilson_(academic)",1939-01-08
"http://dbpedia.org/resource/Sergio_Albeverio",1939-01-17
"http://dbpedia.org/resource/Jaap_Wessels",1939-01-19
"http://dbpedia.org/resource/Beno_Arbel",1939-01-20
"http://dbpedia.org/resource/Chandra_Wickramasinghe",1939-01-20
"http://dbpedia.org/resource/Marcia_P._Sward",1939-02-01
"http://dbpedia.org/resource/Diederich_Hinrichsen",1939-02-17
"http://dbpedia.org/resource/David_W._Henderson",1939-02-23
"http://dbpedia.org/resource/Anzor_Urdia",1939-03-12
"http://dbpedia.org/resource/Donald_Adamson",1939-03-30
"http://dbpedia.org/resource/Viktor_Sadovnichiy",1939-04-03
"http://dbpedia.org/resource/Raymond_McLenaghan",1939-04-14
"http://dbpedia.org/resource/Peter_James_Lorimer",1939-04-16
"http://dbpedia.org/resource/Michel_Deza",1939-04-27
"http://dbpedia.org/resource/Alexey_Stakhov",1939-05-07
"http://dbpedia.org/resource/George_Fix",1939-05-10
"http://dbpedia.org/resource/Brian_Hartley",1939-05-15
"http://dbpedia.org/resource/David_Roselle",1939-05-30
"http://dbpedia.org/resource/Ernie_Tuck",1939-06-01
"http://dbpedia.org/resource/Grigori_Mints",1939-06-07
"http://dbpedia.org/resource/Yves_Meyer",1939-07-19
"http://dbpedia.org/resource/Vladimir_E._Zakharov",1939-08-01
"http://dbpedia.org/resource/Harold_Stark",1939-08-06
"http://dbpedia.org/resource/Cleve_Moler",1939-08-17
"http://dbpedia.org/resource/Alan_Baker_(mathematician)",1939-08-19
"http://dbpedia.org/resource/Inder_Bir_Singh_Passi",1939-08-20
"http://dbpedia.org/resource/Vitali_Milman",1939-08-23
"http://dbpedia.org/resource/John_Kingman",1939-08-28
"http://dbpedia.org/resource/William_Fulton_(mathematician)",1939-08-29
"http://dbpedia.org/resource/J._Peter_May",1939-09-16
"http://dbpedia.org/resource/Neil_Sloane",1939-10-10
"http://dbpedia.org/resource/Doris_Schattschneider",1939-10-19
"http://dbpedia.org/resource/Yang_Le",1939-11-10
"http://dbpedia.org/resource/Mario_Wschebor",1939-12-03
"http://dbpedia.org/resource/James_E._Humphreys",1939-12-10
"http://dbpedia.org/resource/Numan_Yunusovich_Satimov",1939-12-15
"http://dbpedia.org/resource/Italo_Jose_Dejter",1939-12-17
"http://dbpedia.org/resource/Henri_Hogbe_Nlend",1939-12-23
