"subject_uri","subjectBirthDate","r_property","target"
"http://dbpedia.org/resource/Ciprian_Foias",1933-07-20,"almaMater","http://dbpedia.org/resource/University_of_Bucharest"
"http://dbpedia.org/resource/Clifford_Nelson_Fyle",1933-03-29,"almaMater","http://dbpedia.org/resource/University_of_California"
"http://dbpedia.org/resource/Clifford_Nelson_Fyle",1933-03-29,"almaMater","http://dbpedia.org/resource/Fourah_Bay_College"
"http://dbpedia.org/resource/Clifford_Nelson_Fyle",1933-03-29,"almaMater","http://dbpedia.org/resource/Indiana_University"
"http://dbpedia.org/resource/Clifford_Nelson_Fyle",1933-03-29,"almaMater","http://dbpedia.org/resource/University_of_Durham"
"http://dbpedia.org/resource/Frederick_J._Almgren_Jr.",1933-07-03,"almaMater","http://dbpedia.org/resource/Brown_University"
"http://dbpedia.org/resource/G._S._Maddala",1933-05-21,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/G._S._Maddala",1933-05-21,"almaMater","http://dbpedia.org/resource/Andhra_University"
"http://dbpedia.org/resource/G._S._Maddala",1933-05-21,"almaMater","http://dbpedia.org/resource/Bombay_University"
"http://dbpedia.org/resource/Morris_Hirsch",1933-06-28,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Stephen_Schanuel",1933-07-14,"almaMater","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/William_Kahan",1933-06-05,"almaMater","http://dbpedia.org/resource/University_of_Toronto"
"http://dbpedia.org/resource/Taylor_Booth_(mathematician)",1933-09-22,"almaMater","http://dbpedia.org/resource/University_of_Connecticut"
"http://dbpedia.org/resource/Chen_Jingrun",1933-05-22,"almaMater","http://dbpedia.org/resource/Chinese_Academy_of_Sciences"
"http://dbpedia.org/resource/Chen_Jingrun",1933-05-22,"almaMater","http://dbpedia.org/resource/Xiamen_University"
"http://dbpedia.org/resource/Donald_Sarason",1933-01-26,"almaMater","http://dbpedia.org/resource/University_of_Michigan"
"http://dbpedia.org/resource/Marvin_Knopp",1933-01-04,"almaMater","http://dbpedia.org/resource/University_of_Illinois"
"http://dbpedia.org/resource/Wolfgang_M._Schmidt",1933-10-03,"almaMater","http://dbpedia.org/resource/University_of_Vienna"
"http://dbpedia.org/resource/Kanakanahalli_Ramachandra",1933-08-18,"almaMater","http://dbpedia.org/resource/University_of_Bombay"
"http://dbpedia.org/resource/Pierre_Gabriel",1933-08-01,"almaMater","http://dbpedia.org/resource/University_of_Paris"
"http://dbpedia.org/resource/Michel_Balinski",1933-10-06,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Michel_Balinski",1933-10-06,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Michel_Balinski",1933-10-06,"almaMater","http://dbpedia.org/resource/Williams_College"
"http://dbpedia.org/resource/Richard_Askey",1933-06-04,"institution","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Richard_Askey",1933-06-04,"institution","http://dbpedia.org/resource/University_of_Wisconsin–Madison"
"http://dbpedia.org/resource/Ciprian_Foias",1933-07-20,"institution","http://dbpedia.org/resource/University_of_Bucharest"
"http://dbpedia.org/resource/Ciprian_Foias",1933-07-20,"institution","http://dbpedia.org/resource/Indiana_University"
"http://dbpedia.org/resource/Frederick_J._Almgren_Jr.",1933-07-03,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Morris_Hirsch",1933-06-28,"institution","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Stephen_Schanuel",1933-07-14,"institution","http://dbpedia.org/resource/University_at_Buffalo,_The_State_University_of_New_York"
"http://dbpedia.org/resource/Donald_Sarason",1933-01-26,"institution","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Marvin_Knopp",1933-01-04,"institution","http://dbpedia.org/resource/University_of_Wisconsin"
"http://dbpedia.org/resource/Marvin_Knopp",1933-01-04,"institution","http://dbpedia.org/resource/Temple_University"
"http://dbpedia.org/resource/Wolfgang_M._Schmidt",1933-10-03,"institution","http://dbpedia.org/resource/University_of_Colorado_at_Boulder"
"http://dbpedia.org/resource/Pierre_Gabriel",1933-08-01,"institution","http://dbpedia.org/resource/University_of_Zurich"
"http://dbpedia.org/resource/Michel_Balinski",1933-10-06,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Michel_Balinski",1933-10-06,"institution","http://dbpedia.org/resource/Cornell_University"
"http://dbpedia.org/resource/Michel_Balinski",1933-10-06,"institution","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Michel_Balinski",1933-10-06,"institution","http://dbpedia.org/resource/École_Polytechnique"
"http://dbpedia.org/resource/Roy_Kerr",1934-05-16,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Roy_Kerr",1934-05-16,"almaMater","http://dbpedia.org/resource/University_of_New_Zealand"
"http://dbpedia.org/resource/Josef_Stoer",1934-06-21,"almaMater","http://dbpedia.org/resource/Johannes_Gutenberg-Universität_Mainz"
"http://dbpedia.org/resource/Paul-André_Meyer",1934-08-21,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Paul_Cohen",1934-04-02,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Paul_Cohen",1934-04-02,"almaMater","http://dbpedia.org/resource/PhD"
"http://dbpedia.org/resource/Charles-Michel_Marle",1934-11-26,"almaMater","http://dbpedia.org/resource/École_polytechnique"
"http://dbpedia.org/resource/Donald_Samuel_Ornstein",1934-07-30,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Gilbert_Strang",1934-11-27,"almaMater","http://dbpedia.org/resource/University_of_California,_Los_Angeles"
"http://dbpedia.org/resource/Gilbert_Strang",1934-11-27,"almaMater","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Gilbert_Strang",1934-11-27,"almaMater","http://dbpedia.org/resource/Balliol_College,_Oxford"
"http://dbpedia.org/resource/Lesley_Sibner",1934-08-13,"almaMater","http://dbpedia.org/resource/New_York_University"
"http://dbpedia.org/resource/Lionel_March",1934-01-26,"almaMater","http://dbpedia.org/resource/Magdalene_College,_Cambridge"
"http://dbpedia.org/resource/Magdolna_Zimányi",1934-11-29,"almaMater","http://dbpedia.org/resource/Eötvös_Loránd_University"
"http://dbpedia.org/resource/Yu-Chi_Ho",1934-03-01,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Yu-Chi_Ho",1934-03-01,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Albert_Marden",1934-11-18,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Albert_Shiryaev",1934-10-12,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Pan_Chengdong",1934-05-26,"almaMater","http://dbpedia.org/resource/Peking_University"
"http://dbpedia.org/resource/Iya_Abubakar",1934-12-13,"almaMater","http://dbpedia.org/resource/University_of_Ibadan"
"http://dbpedia.org/resource/Jack_Edmonds",1934-04-05,"almaMater","http://dbpedia.org/resource/George_Washington_University"
"http://dbpedia.org/resource/Jack_Edmonds",1934-04-05,"almaMater","http://dbpedia.org/resource/Duke_University"
"http://dbpedia.org/resource/Jack_Edmonds",1934-04-05,"almaMater","http://dbpedia.org/resource/University_of_Maryland"
"http://dbpedia.org/resource/James_Glimm",1934-03-24,"almaMater","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/James_Wiegold",1934-04-15,"almaMater","http://dbpedia.org/resource/University_of_Manchester"
"http://dbpedia.org/resource/Arnold_Schönhage",1934-12-01,"almaMater","http://dbpedia.org/resource/University_of_Cologne"
"http://dbpedia.org/resource/Arto_Salomaa",1934-06-06,"almaMater","http://dbpedia.org/resource/Turun_Yliopisto"
"http://dbpedia.org/resource/Jerzy_Browkin",1934-11-05,"almaMater","http://dbpedia.org/resource/University_of_Warsaw"
"http://dbpedia.org/resource/Dominique_Foata",1934-10-12,"almaMater","http://dbpedia.org/resource/University_of_Paris"
"http://dbpedia.org/resource/Michael_Artin",1934-06-28,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Michael_Artin",1934-06-28,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Kenneth_Walters",1934,"almaMater","http://dbpedia.org/resource/University_of_Swansea"
"http://dbpedia.org/resource/Josef_Stoer",1934-06-21,"institution","http://dbpedia.org/resource/Universität_Würzburg"
"http://dbpedia.org/resource/Charles-Michel_Marle",1934-11-26,"institution","http://dbpedia.org/resource/Pierre_and_Marie_Curie_University"
"http://dbpedia.org/resource/Donald_Samuel_Ornstein",1934-07-30,"institution","http://dbpedia.org/resource/Stanford_University"
"http://dbpedia.org/resource/Gilbert_Strang",1934-11-27,"institution","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Lesley_Sibner",1934-08-13,"institution","http://dbpedia.org/resource/Polytechnic_Institute_of_New_York_University"
"http://dbpedia.org/resource/Lionel_March",1934-01-26,"institution","http://dbpedia.org/resource/University_of_California,_Los_Angeles"
"http://dbpedia.org/resource/Lionel_March",1934-01-26,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Lionel_March",1934-01-26,"institution","http://dbpedia.org/resource/University_of_Waterloo"
"http://dbpedia.org/resource/Lionel_March",1934-01-26,"institution","http://dbpedia.org/resource/Open_University"
"http://dbpedia.org/resource/Louis_Hodes",1934-06-19,"institution","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Louis_Hodes",1934-06-19,"institution","http://dbpedia.org/resource/National_Cancer_Institute"
"http://dbpedia.org/resource/Louis_Hodes",1934-06-19,"institution","http://dbpedia.org/resource/National_Institutes_of_Health"
"http://dbpedia.org/resource/Albert_Marden",1934-11-18,"institution","http://dbpedia.org/resource/University_of_Minnesota"
"http://dbpedia.org/resource/Pan_Chengdong",1934-05-26,"institution","http://dbpedia.org/resource/Shandong_University"
"http://dbpedia.org/resource/James_Glimm",1934-03-24,"institution","http://dbpedia.org/resource/MIT"
"http://dbpedia.org/resource/James_Glimm",1934-03-24,"institution","http://dbpedia.org/resource/Stony_Brook_University"
"http://dbpedia.org/resource/James_Glimm",1934-03-24,"institution","http://dbpedia.org/resource/Institute_for_Advanced_Study"
"http://dbpedia.org/resource/James_Glimm",1934-03-24,"institution","http://dbpedia.org/resource/New_York_University"
"http://dbpedia.org/resource/James_Glimm",1934-03-24,"institution","http://dbpedia.org/resource/The_Rockefeller_University"
"http://dbpedia.org/resource/James_Wiegold",1934-04-15,"institution","http://dbpedia.org/resource/Cardiff_University"
"http://dbpedia.org/resource/James_Wiegold",1934-04-15,"institution","http://dbpedia.org/resource/University_of_Manchester"
"http://dbpedia.org/resource/James_Wiegold",1934-04-15,"institution","http://dbpedia.org/resource/Australian_National_University"
"http://dbpedia.org/resource/James_Wiegold",1934-04-15,"institution","http://dbpedia.org/resource/Keele_University"
"http://dbpedia.org/resource/James_Wiegold",1934-04-15,"institution","http://dbpedia.org/resource/University_College,_Cardiff"
"http://dbpedia.org/resource/Arnold_Schönhage",1934-12-01,"institution","http://dbpedia.org/resource/University_of_Bonn"
"http://dbpedia.org/resource/Arnold_Schönhage",1934-12-01,"institution","http://dbpedia.org/resource/University_of_Konstanz"
"http://dbpedia.org/resource/Arnold_Schönhage",1934-12-01,"institution","http://dbpedia.org/resource/University_of_Tübingen"
"http://dbpedia.org/resource/Arto_Salomaa",1934-06-06,"institution","http://dbpedia.org/resource/Turun_Yliopisto"
"http://dbpedia.org/resource/Dominique_Foata",1934-10-12,"institution","http://dbpedia.org/resource/University_of_Strasbourg"
"http://dbpedia.org/resource/Michael_Artin",1934-06-28,"institution","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Kenneth_Walters",1934,"institution","http://dbpedia.org/resource/University_of_Aberystwyth"
"http://dbpedia.org/resource/Rolando_Chuaqui",1935-12-30,"almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Ronald_Brown_(mathematician)",1935-01-04,"almaMater","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Ronald_Graham",1935-10-31,"almaMater","http://dbpedia.org/resource/University_of_Alaska_Fairbanks"
"http://dbpedia.org/resource/Ronald_Graham",1935-10-31,"almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Bhama_Srinivasan",1935-04-22,"almaMater","http://dbpedia.org/resource/University_of_British_Columbia"
"http://dbpedia.org/resource/Bhama_Srinivasan",1935-04-22,"almaMater","http://dbpedia.org/resource/University_of_Madras"
"http://dbpedia.org/resource/Bhama_Srinivasan",1935-04-22,"almaMater","http://dbpedia.org/resource/University_of_Manchester"
"http://dbpedia.org/resource/John_R._Stallings",1935-07-22,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/John_R._Stallings",1935-07-22,"almaMater","http://dbpedia.org/resource/University_of_Arkansas"
"http://dbpedia.org/resource/Petr_Vopěnka",1935-05-16,"almaMater","http://dbpedia.org/resource/Charles_University_in_Prague"
"http://dbpedia.org/resource/Gloria_Conyers_Hewitt",1935-10-26,"almaMater","http://dbpedia.org/resource/University_of_Washington"
"http://dbpedia.org/resource/Gloria_Conyers_Hewitt",1935-10-26,"almaMater","http://dbpedia.org/resource/Fisk_University"
"http://dbpedia.org/resource/Andrée_Ehresmann",1935-07-09,"almaMater","http://dbpedia.org/resource/University_of_Paris"
"http://dbpedia.org/resource/Shinzo_Watanabe",1935-12-23,"almaMater","http://dbpedia.org/resource/University_of_Kyoto"
"http://dbpedia.org/resource/Yuri_Zhuravlyov_(mathematician)",1935-01-14,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Francis_Bretherton",1935-07-06,"almaMater","http://dbpedia.org/resource/Cambridge_University"
"http://dbpedia.org/resource/A._M._Mathai",1935-04-28,"almaMater","http://dbpedia.org/resource/Palai"
"http://dbpedia.org/resource/Adrien_Douady",1935-09-25,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Alexandra_Bellow",1935-08-30,"almaMater","http://dbpedia.org/resource/University_of_Bucharest"
"http://dbpedia.org/resource/Alexandra_Bellow",1935-08-30,"almaMater","http://dbpedia.org/resource/Yale_University"
"http://dbpedia.org/resource/Jean-Louis_Verdier",1935-02-02,"almaMater","http://dbpedia.org/resource/University_of_Paris"
"http://dbpedia.org/resource/Jens_Erik_Fenstad",1935-04-15,"almaMater","http://dbpedia.org/resource/University_of_Oslo"
"http://dbpedia.org/resource/Marina_von_Neumann_Whitman",1935-03-06,"almaMater","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Marina_von_Neumann_Whitman",1935-03-06,"almaMater","http://dbpedia.org/resource/Radcliffe_College"
"http://dbpedia.org/resource/Ilan_Amit",1935-01-19,"almaMater","http://dbpedia.org/resource/Technion_–_Israel_Institute_of_Technology"
"http://dbpedia.org/resource/Charles_Sheffield",1935-06-25,"almaMater","http://dbpedia.org/resource/St_John's_College,_Cambridge"
"http://dbpedia.org/resource/K._S._S._Nambooripad",1935-04-06,"almaMater","http://dbpedia.org/resource/University_of_Kerala"
"http://dbpedia.org/resource/K._S._S._Nambooripad",1935-04-06,"almaMater","http://dbpedia.org/resource/Maharaja's_College,_Ernakulam"
"http://dbpedia.org/resource/Yakov_Sinai",1935-09-21,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Ronald_Brown_(mathematician)",1935-01-04,"institution","http://dbpedia.org/resource/University_of_Hull"
"http://dbpedia.org/resource/Ronald_Brown_(mathematician)",1935-01-04,"institution","http://dbpedia.org/resource/University_of_Liverpool"
"http://dbpedia.org/resource/Ronald_Brown_(mathematician)",1935-01-04,"institution","http://dbpedia.org/resource/Bangor_University"
"http://dbpedia.org/resource/Ronald_Graham",1935-10-31,"institution","http://dbpedia.org/resource/California_Institute_for_Telecommunications_and_Information_Technology"
"http://dbpedia.org/resource/Ronald_Graham",1935-10-31,"institution","http://dbpedia.org/resource/Bell_Labs"
